Brach chrom	Brach gene	Start	aliases	annotation
1	Bradi1g75670	72518026	none	none
1	Bradi1g75680	72524613	none	none
1	Bradi1g75690	72525569	none	none
1	Bradi1g75700	72534065	none	none
1	Bradi1g75710	72537419	none	none
1	Bradi1g75720	72542519	none	none
1	Bradi1g75730	72548034	none	none
1	Bradi1g75740	72554091	none	none
1	Bradi1g75750	72560433	none	none
1	Bradi1g75760	72571677	none	none
1	Bradi1g75770	72574378	none	none
1	Bradi1g75780	72579288	none	none
1	Bradi1g75790	72591620	none	none
1	Bradi1g75800	72595734	none	none
1	Bradi1g75810	72597885	none	none
1	Bradi1g75820	72604014	none	none
1	Bradi1g75830	72609392	none	none
1	Bradi1g75840	72613226	none	none
1	Bradi1g75850	72615625	none	none
1	Bradi1g75860	72622453	none	none
1	Bradi1g75870	72631288	none	none
1	Bradi1g75880	72643036	none	none
1	Bradi1g75890	72647937	none	none
1	Bradi1g75900	72660770	none	none
1	Bradi1g75910	72662735	none	none
1	Bradi1g75920	72668016	none	none
1	Bradi1g75930	72672838	none	none
1	Bradi1g75940	72676926	none	none
1	Bradi1g75950	72691968	none	none
1	Bradi1g75960	72712709	none	none
1	Bradi1g75970	72720941	none	none
1	Bradi1g75980	72726367	none	none
1	Bradi1g75990	72728308	none	none
1	Bradi1g76000	72730157	none	none
1	Bradi1g76010	72731730	none	none
1	Bradi1g76020	72747415	none	none
1	Bradi1g76030	72755610	none	none
1	Bradi1g76040	72758185	none	none
1	Bradi1g76050	72768463	none	none
1	Bradi1g76060	72771988	none	none
1	Bradi1g76070	72774199	none	none
1	Bradi1g76080	72778416	none	none
1	Bradi1g76090	72782260	none	none
1	Bradi1g76100	72783872	none	none
1	Bradi1g76110	72796015	none	none
1	Bradi1g76120	72799965	none	none
1	Bradi1g76130	72812122	none	none
1	Bradi1g76140	72824528	none	none
1	Bradi1g76150	72833171	none	none
1	Bradi1g76160	72835997	none	none
1	Bradi1g76170	72841617	none	none
1	Bradi1g76180	72843076	none	none
1	Bradi1g76190	72847077	none	none
1	Bradi1g76200	72854275	none	none
1	Bradi1g76210	72865783	none	none
1	Bradi1g76220	72875378	none	none
1	Bradi1g76230	72876438	none	none
1	Bradi1g76240	72886300	none	none
1	Bradi1g76250	72887558	none	none
1	Bradi1g76260	72897828	none	none
1	Bradi1g76270	72902350	none	none
1	Bradi1g76280	72910792	none	none
1	Bradi1g76290	72921506	none	none
1	Bradi1g76300	72930640	none	none
1	Bradi1g76310	72934177	none	none
1	Bradi1g76320	72942991	none	none
1	Bradi1g76330	72952825	none	none
1	Bradi1g76340	72962345	none	none
1	Bradi1g76350	72967155	none	none
1	Bradi1g76360	72970982	none	none
1	Bradi1g76370	72985682	none	none
1	Bradi1g76380	72995058	none	none
1	Bradi1g76390	73000763	none	none
1	Bradi1g76400	73017919	none	none
1	Bradi1g76410	73025456	none	none
1	Bradi1g76420	73031150	none	none
1	Bradi1g76430	73036004	none	none
1	Bradi1g76440	73047026	none	none
1	Bradi1g76450	73052317	none	none
1	Bradi1g76460	73056317	none	none
1	Bradi1g76470	73061306	none	none
1	Bradi1g76480	73065096	none	none
1	Bradi1g76490	73073301	none	none
1	Bradi1g76500	73079404	none	none
1	Bradi1g76510	73082502	none	none
1	Bradi1g76520	73085847	none	none
1	Bradi1g76530	73091837	none	none
1	Bradi1g76540	73092642	none	none
1	Bradi1g76550	73097315	none	none
1	Bradi1g76560	73098658	none	none
1	Bradi1g76570	73108852	none	none
1	Bradi1g76580	73113137	none	none
1	Bradi1g76590	73114916	none	none
1	Bradi1g76600	73119083	none	none
1	Bradi1g76610	73121345	none	none
1	Bradi1g76620	73125809	none	none
1	Bradi1g76630	73144269	none	none
1	Bradi1g76640	73148657	none	none
1	Bradi1g76650	73156786	none	none
1	Bradi1g76660	73158424	none	none
1	Bradi1g76670	73162766	none	none
1	Bradi1g76680	73167675	none	none
1	Bradi1g76690	73174527	none	none
1	Bradi1g76700	73183602	none	none
1	Bradi1g76710	73191833	none	none
1	Bradi1g76720	73205276	none	none
1	Bradi1g76730	73230798	none	none
1	Bradi1g76740	73232221	none	none
1	Bradi1g76750	73235647	none	none
1	Bradi1g76760	73240270	none	none
1	Bradi1g76770	73247741	none	none
1	Bradi1g76780	73251888	none	none
1	Bradi1g76790	73256835	none	none
1	Bradi1g76800	73266284	none	none
1	Bradi1g76810	73269921	none	none
1	Bradi1g76820	73274211	none	none
1	Bradi1g76830	73278380	none	none
1	Bradi1g76840	73295688	none	none
1	Bradi1g76850	73303262	none	none
1	Bradi1g76860	73307464	none	none
1	Bradi1g76870	73313531	none	none
1	Bradi1g76880	73317104	none	none
1	Bradi1g76890	73318544	none	none
1	Bradi1g76900	73325273	none	none
1	Bradi1g76910	73329750	none	none
1	Bradi1g76920	73334811	none	none
1	Bradi1g76930	73339667	none	none
1	Bradi1g76940	73343216	none	none
1	Bradi1g76950	73353961	none	none
1	Bradi1g76960	73364279	none	none
1	Bradi1g76970	73368055	none	none
1	Bradi1g76980	73380907	none	none
1	Bradi1g76990	73386548	none	none
1	Bradi1g77000	73394083	none	none
1	Bradi1g77010	73396596	none	none
1	Bradi1g77020	73408022	none	none
1	Bradi1g77030	73425589	none	none
1	Bradi1g77040	73435004	none	none
1	Bradi1g77050	73440336	none	none
1	Bradi1g77060	73443632	none	none
1	Bradi1g77070	73447711	none	none
1	Bradi1g77080	73456325	none	none
1	Bradi1g77090	73466403	none	none
1	Bradi1g77100	73478100	none	none
1	Bradi1g77110	73479895	none	none
1	Bradi1g77120	73494001	none	none
1	Bradi1g77130	73499874	none	none
1	Bradi1g77140	73503687	none	none
1	Bradi1g77150	73523705	none	none
1	Bradi1g77160	73534268	none	none
1	Bradi1g77170	73545129	none	none
1	Bradi1g77180	73551268	none	none
1	Bradi1g77190	73563770	none	none
1	Bradi1g77200	73585100	none	none
1	Bradi1g77210	73587907	none	none
1	Bradi1g77220	73592289	none	none
1	Bradi1g77230	73604657	none	none
1	Bradi1g77240	73606526	none	none
1	Bradi1g77250	73608577	none	none
1	Bradi1g77260	73643214	none	none
1	Bradi1g77270	73653051	none	none
1	Bradi1g77280	73659738	none	none
1	Bradi1g77290	73663346	none	none
1	Bradi1g77300	73673583	none	none
1	Bradi1g77310	73694231	none	none
1	Bradi1g77320	73708018	none	none
1	Bradi1g77330	73711289	none	none
1	Bradi1g77340	73728444	none	none
1	Bradi1g77350	73732174	none	none
1	Bradi1g77360	73735836	none	none
1	Bradi1g77370	73737023	none	none
1	Bradi1g77380	73739871	none	none
1	Bradi1g77390	73743323	none	none
1	Bradi1g77400	73747045	none	none
1	Bradi1g77410	73750831	none	none
1	Bradi1g77420	73755950	none	none
1	Bradi1g77430	73762134	none	none
1	Bradi1g77440	73766312	none	none
1	Bradi1g77450	73770486	none	none
1	Bradi1g77460	73775423	none	none
1	Bradi1g77470	73781857	none	none
1	Bradi1g77480	73790872	none	none
1	Bradi1g77490	73796350	none	none
1	Bradi1g77500	73805070	none	none
1	Bradi1g77510	73811889	none	none
1	Bradi1g77520	73826486	none	none
1	Bradi1g77530	73830483	none	none
1	Bradi1g77540	73833003	none	none
1	Bradi1g77550	73834998	none	none
1	Bradi1g77560	73840550	none	none
1	Bradi1g77570	73842557	none	none
1	Bradi1g77580	73850704	none	none
1	Bradi1g77590	73864035	none	none
1	Bradi1g77600	73866718	none	none
1	Bradi1g77610	73869570	none	none
1	Bradi1g77620	73878682	none	none
1	Bradi1g77630	73880555	none	none
1	Bradi1g77640	73885217	none	none
1	Bradi1g77650	73890765	none	none
1	Bradi1g77660	73899712	none	none
1	Bradi1g77670	73903473	none	none
1	Bradi1g77680	73910356	none	none
1	Bradi1g77690	73911779	none	none
1	Bradi1g77700	73915598	none	none
1	Bradi1g77710	73926284	none	none
1	Bradi1g77720	73929385	none	none
1	Bradi1g77730	73934764	none	none
1	Bradi1g77740	73938939	none	none
1	Bradi1g77750	73942048	none	none
1	Bradi1g77760	73946278	none	none
1	Bradi1g77770	73957598	none	none
1	Bradi1g77780	73969812	none	none
1	Bradi1g77790	73979155	none	none
1	Bradi1g77800	73983277	none	none
1	Bradi1g77810	73984797	none	none
1	Bradi1g77820	73988144	none	none
1	Bradi1g77830	73989495	none	none
1	Bradi1g77840	73995765	none	none
1	Bradi1g77850	73999208	none	none
1	Bradi1g77860	74004258	none	none
1	Bradi1g77870	74010193	none	none
1	Bradi1g77880	74025392	none	none
1	Bradi1g77890	74029593	none	none
1	Bradi1g77900	74040041	none	none
1	Bradi1g77910	74043148	none	none
1	Bradi1g77920	74047752	none	none
1	Bradi1g77930	74050794	none	none
1	Bradi1g77940	74062236	none	none
1	Bradi1g77950	74064918	none	none
1	Bradi1g77960	74075242	none	none
1	Bradi1g77970	74080377	none	none
1	Bradi1g77980	74090509	none	none
1	Bradi1g77990	74095942	none	none
1	Bradi1g78000	74097671	none	none
1	Bradi1g78010	74103580	none	none
1	Bradi1g78020	74129022	none	none
1	Bradi1g78030	74132116	none	none
1	Bradi1g78040	74135720	none	none
1	Bradi1g78050	74141573	none	none
1	Bradi1g78060	74142867	none	none
1	Bradi1g78070	74150798	none	none
1	Bradi1g78080	74159567	none	none
1	Bradi1g78090	74163879	none	none
1	Bradi1g78100	74178166	none	none
1	Bradi1g78110	74187500	none	none
1	Bradi1g78120	74193404	none	none
1	Bradi1g78130	74202992	none	none
1	Bradi1g78140	74207552	none	none
1	Bradi1g78150	74210543	none	none
1	Bradi1g78160	74217656	none	none
1	Bradi1g78170	74252096	none	none
1	Bradi1g78180	74254937	none	none
1	Bradi1g78190	74260692	none	none
1	Bradi1g78200	74267187	none	none
1	Bradi1g78210	74270768	none	none
1	Bradi1g78220	74279353	none	none
1	Bradi1g78230	74288332	none	none
1	Bradi1g78240	74296765	none	none
1	Bradi1g78250	74302377	none	none
1	Bradi1g78260	74311166	none	none
1	Bradi1g78270	74313637	none	none
1	Bradi1g78280	74324864	none	none
1	Bradi1g78290	74327842	none	none
1	Bradi1g78300	74334332	none	none
1	Bradi1g78310	74341669	none	none
1	Bradi1g78320	74349506	none	none
1	Bradi1g78330	74355143	none	none
1	Bradi1g78340	74367775	none	none
1	Bradi1g78350	74378106	none	none
1	Bradi1g78360	74384390	none	none
1	Bradi1g78370	74385977	none	none
1	Bradi1g78380	74392893	none	none
1	Bradi1g78390	74399371	none	none
1	Bradi1g78400	74403621	none	none
1	Bradi1g78410	74408238	none	none
1	Bradi1g78420	74410406	none	none
1	Bradi1g78430	74413367	none	none
1	Bradi1g78440	74417865	none	none
1	Bradi1g78450	74426293	none	none
1	Bradi1g78460	74448158	none	none
1	Bradi1g78470	74453093	none	none
1	Bradi1g78480	74460215	none	none
1	Bradi1g78490	74462684	none	none
1	Bradi1g78500	74470902	none	none
1	Bradi1g78510	74472921	none	none
1	Bradi1g78520	74475019	none	none
1	Bradi1g78530	74477570	none	none
1	Bradi1g78540	74484096	none	none
1	Bradi1g78550	74487898	none	none
1	Bradi1g78560	74517986	none	none
1	Bradi1g78570	74522981	none	none
1	Bradi1g78580	74525954	none	none
1	Bradi1g78590	74535812	none	none
1	Bradi1g78600	74538244	none	none
1	Bradi1g78610	74539795	none	none
1	Bradi1g78620	74551617	none	none
1	Bradi1g78630	74556229	none	none
1	Bradi1g78640	74560577	none	none
1	Bradi1g78650	74563740	none	none
1	Bradi1g78660	74565951	none	none
1	Bradi1g78670	74566932	none	none
1	Bradi1g78680	74569838	none	none
1	Bradi1g78690	74571150	none	none
1	Bradi1g78700	74573343	none	none
1	Bradi1g78710	74584248	none	none
1	Bradi1g78720	74617792	none	none
1	Bradi1g78730	74625312	none	none
1	Bradi1g78740	74634971	none	none
1	Bradi1g78750	74653100	none	none
1	Bradi1g78760	74662806	none	none
1	Bradi1g78770	74693009	none	none
1	Bradi1g78780	74705172	none	none
1	Bradi1g78790	74749814	none	none
1	Bradi1g78800	74755162	none	none
1	Bradi1g78810	74793297	none	none
1	Bradi1g78820	74800326	none	none
1	Bradi1g78830	74813196	none	none
1	Bradi1g78840	74825982	none	none
2	Bradi2g00200	2367	none	none
2	Bradi2g00210	10677	none	none
2	Bradi2g00220	16939	none	none
2	Bradi2g00230	19023	none	none
2	Bradi2g00240	26582	none	none
2	Bradi2g00250	32399	none	none
2	Bradi2g00260	33970	none	none
2	Bradi2g00270	36832	none	none
2	Bradi2g00280	37371	none	none
2	Bradi2g00290	40462	none	none
2	Bradi2g00300	41643	none	none
2	Bradi2g00310	44210	none	none
2	Bradi2g00320	47883	none	none
2	Bradi2g00330	54670	none	none
2	Bradi2g00340	56644	none	none
2	Bradi2g00350	67548	none	none
2	Bradi2g00360	69414	none	none
2	Bradi2g00370	78680	none	none
2	Bradi2g00380	89697	none	none
2	Bradi2g00390	92804	none	none
2	Bradi2g00400	96345	none	none
2	Bradi2g00410	101238	none	none
2	Bradi2g00420	106629	none	none
2	Bradi2g00430	122266	none	none
2	Bradi2g00440	124882	none	none
2	Bradi2g00450	165458	none	none
2	Bradi2g00460	195049	none	none
2	Bradi2g00470	204544	none	none
2	Bradi2g00480	208281	none	none
2	Bradi2g00490	217891	none	none
2	Bradi2g00500	222386	none	none
2	Bradi2g00510	227575	none	none
2	Bradi2g00520	242152	none	none
2	Bradi2g00530	253730	none	none
2	Bradi2g00540	255279	none	none
2	Bradi2g00550	259789	none	none
2	Bradi2g00560	261688	none	none
2	Bradi2g00570	266089	none	none
2	Bradi2g00580	271346	none	none
2	Bradi2g00590	275467	none	none
2	Bradi2g00600	277112	none	none
2	Bradi2g00610	279982	none	none
2	Bradi2g00620	284054	none	none
2	Bradi2g00630	288618	none	none
2	Bradi2g00640	328600	none	none
2	Bradi2g00650	331478	none	none
2	Bradi2g00660	389400	none	none
2	Bradi2g00670	394744	none	none
2	Bradi2g00680	403173	none	none
2	Bradi2g00690	408157	none	none
2	Bradi2g00700	410657	none	none
2	Bradi2g00710	417153	none	none
2	Bradi2g00720	434817	none	none
2	Bradi2g00730	442650	none	none
2	Bradi2g00740	448973	none	none
2	Bradi2g00750	454775	none	none
2	Bradi2g00760	456569	none	none
2	Bradi2g00770	464180	none	none
2	Bradi2g00780	470473	none	none
2	Bradi2g00790	476642	none	none
2	Bradi2g00800	494245	none	none
2	Bradi2g00810	504506	none	none
2	Bradi2g00820	507357	none	none
2	Bradi2g00830	513220	none	none
2	Bradi2g00840	518439	none	none
2	Bradi2g00850	531228	none	none
2	Bradi2g00860	539107	none	none
2	Bradi2g00870	551678	none	none
2	Bradi2g00880	555459	none	none
2	Bradi2g00890	558125	none	none
2	Bradi2g00900	563704	none	none
2	Bradi2g00910	570577	none	none
2	Bradi2g00920	586143	none	none
2	Bradi2g00930	594114	none	none
2	Bradi2g00940	594991	none	none
2	Bradi2g00950	600759	none	none
2	Bradi2g00960	613013	none	none
2	Bradi2g00970	616604	none	none
2	Bradi2g00980	618599	none	none
2	Bradi2g00990	625024	none	none
2	Bradi2g01000	632405	none	none
2	Bradi2g01010	637300	none	none
2	Bradi2g01020	640268	none	none
2	Bradi2g01030	643689	none	none
2	Bradi2g01040	647115	none	none
2	Bradi2g01050	649263	none	none
2	Bradi2g01060	657454	none	none
2	Bradi2g01070	661933	none	none
2	Bradi2g01080	676074	none	none
2	Bradi2g01090	680462	none	none
2	Bradi2g01100	684421	none	none
2	Bradi2g01110	697736	none	none
2	Bradi2g01120	712940	none	none
2	Bradi2g01130	715767	none	none
2	Bradi2g01140	722021	none	none
2	Bradi2g01150	726283	none	none
2	Bradi2g01160	730339	none	none
2	Bradi2g01170	735573	none	none
2	Bradi2g01180	739140	none	none
2	Bradi2g01190	742601	none	none
2	Bradi2g01200	764525	none	none
2	Bradi2g01210	769754	none	none
2	Bradi2g01220	773142	none	none
2	Bradi2g01230	777461	none	none
2	Bradi2g01240	777043	none	none
2	Bradi2g01250	784137	none	none
2	Bradi2g01260	791978	none	none
2	Bradi2g01270	793302	none	none
2	Bradi2g01280	795235	none	none
2	Bradi2g01290	808913	none	none
2	Bradi2g01300	809961	none	none
2	Bradi2g01310	813553	none	none
2	Bradi2g01320	816401	none	none
2	Bradi2g01330	821992	none	none
2	Bradi2g01340	832266	none	none
2	Bradi2g01350	839019	none	none
2	Bradi2g01360	843439	none	none
2	Bradi2g01370	863052	none	none
2	Bradi2g01380	870377	none	none
2	Bradi2g01390	879916	none	none
2	Bradi2g01400	890559	none	none
2	Bradi2g01410	896657	none	none
2	Bradi2g01420	910584	none	none
2	Bradi2g01430	918396	none	none
2	Bradi2g01440	923089	none	none
2	Bradi2g01450	966783	none	none
2	Bradi2g01460	972614	none	none
2	Bradi2g01470	1004486	none	none
2	Bradi2g01480	1020389	none	none
2	Bradi2g01490	1031455	none	none
2	Bradi2g01500	1038379	none	none
2	Bradi2g01510	1045883	none	none
2	Bradi2g01520	1049244	none	none
2	Bradi2g01530	1051405	none	none
2	Bradi2g01540	1054011	none	none
2	Bradi2g01550	1057100	none	none
2	Bradi2g01560	1065855	none	none
2	Bradi2g01570	1069817	none	none
2	Bradi2g01580	1072954	none	none
2	Bradi2g01590	1079091	none	none
2	Bradi2g01600	1094397	none	none
2	Bradi2g01610	1095385	none	none
2	Bradi2g01620	1101627	none	none
2	Bradi2g01630	1109915	none	none
2	Bradi2g01640	1119960	none	none
2	Bradi2g01650	1125273	none	none
2	Bradi2g01660	1144484	none	none
2	Bradi2g01670	1152853	none	none
2	Bradi2g01680	1154944	none	none
2	Bradi2g01690	1175960	none	none
2	Bradi2g01700	1178628	none	none
2	Bradi2g01710	1200256	none	none
2	Bradi2g01720	1209391	none	none
2	Bradi2g01730	1215115	none	none
2	Bradi2g01740	1225136	none	none
2	Bradi2g01750	1229010	none	none
2	Bradi2g01760	1240375	none	none
2	Bradi2g01770	1243600	none	none
2	Bradi2g01780	1246745	none	none
2	Bradi2g01790	1248686	none	none
2	Bradi2g01800	1255006	none	none
2	Bradi2g01810	1261550	none	none
2	Bradi2g01820	1264939	none	none
2	Bradi2g01830	1267188	none	none
2	Bradi2g01840	1274442	none	none
2	Bradi2g01850	1280193	none	none
2	Bradi2g01860	1286485	none	none
2	Bradi2g01870	1290132	none	none
2	Bradi2g01880	1294953	none	none
2	Bradi2g01890	1297039	none	none
2	Bradi2g01900	1300465	none	none
2	Bradi2g01910	1302596	none	none
2	Bradi2g01920	1305436	none	none
2	Bradi2g01930	1308774	none	none
2	Bradi2g01940	1311132	none	none
2	Bradi2g01950	1315653	none	none
2	Bradi2g01960	1326942	none	none
2	Bradi2g01970	1333568	none	none
2	Bradi2g01980	1337352	none	none
2	Bradi2g01990	1341058	none	none
2	Bradi2g02000	1342790	none	none
2	Bradi2g02010	1352610	none	none
2	Bradi2g02020	1365407	none	none
2	Bradi2g02030	1374920	none	none
2	Bradi2g02040	1379096	none	none
2	Bradi2g02050	1381711	none	none
2	Bradi2g02060	1392620	none	none
2	Bradi2g02070	1402349	none	none
2	Bradi2g02080	1412840	none	none
2	Bradi2g02090	1427127	none	none
2	Bradi2g02100	1434535	none	none
2	Bradi2g02110	1441861	none	none
2	Bradi2g02120	1446880	none	none
2	Bradi2g02130	1448893	none	none
2	Bradi2g02140	1452763	none	none
2	Bradi2g02150	1460787	none	none
2	Bradi2g02160	1464127	none	none
2	Bradi2g02170	1470843	none	none
2	Bradi2g02180	1486382	none	none
2	Bradi2g02190	1495696	none	none
2	Bradi2g02200	1505538	none	none
2	Bradi2g02210	1523676	none	none
2	Bradi2g02220	1527940	none	none
2	Bradi2g02230	1531624	none	none
2	Bradi2g02240	1537092	none	none
2	Bradi2g02250	1538784	none	none
2	Bradi2g02260	1545129	none	none
2	Bradi2g02270	1547593	none	none
2	Bradi2g02280	1549683	none	none
2	Bradi2g02290	1552507	none	none
2	Bradi2g02300	1560837	none	none
2	Bradi2g02310	1575195	none	none
2	Bradi2g02320	1580768	none	none
2	Bradi2g02330	1589020	none	none
2	Bradi2g02340	1594720	none	none
2	Bradi2g02350	1603845	none	none
2	Bradi2g02360	1607034	none	none
2	Bradi2g02370	1609688	none	none
2	Bradi2g02380	1616434	none	none
2	Bradi2g02390	1620103	none	none
2	Bradi2g02400	1625086	none	none
2	Bradi2g02410	1626080	none	none
2	Bradi2g02420	1627958	none	none
2	Bradi2g02430	1629426	none	none
2	Bradi2g02440	1637265	none	none
2	Bradi2g02450	1639651	none	none
2	Bradi2g02460	1641739	none	none
2	Bradi2g02470	1648114	none	none
2	Bradi2g02480	1653141	none	none
2	Bradi2g02490	1657340	none	none
2	Bradi2g02500	1661646	none	none
2	Bradi2g02510	1666209	none	none
2	Bradi2g02520	1673963	none	none
2	Bradi2g02530	1676998	none	none
2	Bradi2g02540	1691406	none	none
2	Bradi2g02550	1701953	none	none
2	Bradi2g02560	1705605	none	none
2	Bradi2g02570	1711221	none	none
2	Bradi2g02580	1712845	none	none
2	Bradi2g02590	1713867	none	none
2	Bradi2g02600	1718089	none	none
2	Bradi2g02610	1725760	none	none
2	Bradi2g02620	1745142	none	none
2	Bradi2g02630	1764037	none	none
