BOPA_C	U35 Rice Locus	U35 Rice E-Score	U35_Rice Description
11_11283	LOC_Os01g40590	0	"protein protein kinase APK1A, chloroplast precursor, putative, expressed"
11_21147	LOC_Os01g40690	8.00E-92	"protein holocarboxylase synthetase, putative, expressed"
11_11337	LOC_Os01g41120	4.00E-77	"protein protein binding protein, putative, expressed"
11_20801	LOC_Os01g41190	1.00E-169	protein expressed protein
12_11482	LOC_Os01g41550	0	"protein aspartic proteinase nepenthesin-2 precursor, putative, expressed"
11_20102	LOC_Os01g42630	6.00E-98	protein expressed protein
11_20890	LOC_Os01g42830	1.00E-139	"protein adaptin ear-binding coat-associated protein 1, putative, expressed"
11_21435	LOC_Os01g42970	1.00E-159	"protein zinc finger C-x8-C-x5-C-x3-H type family protein, expressed"
11_11125	LOC_Os01g43020	0	"protein CTP synthase, putative, expressed"
12_20721	LOC_Os01g43030	0	"protein NMDA receptor-regulated 1-like protein, putative, expressed"
12_31214	LOC_Os01g43060	9.00E-69	protein expressed protein
11_20002	LOC_Os01g43160	0	"protein polygalacturonase, putative, expressed"
11_10925	LOC_Os01g43330	1.00E-95	protein expressed protein
11_10620	LOC_Os01g43370	0	protein expressed protein
11_10966	LOC_Os01g43520	0	"protein ceramidase, putative, expressed"
11_20486	LOC_Os01g43540	1.00E-173	"protein suppressor of G2 allele of SKP1, putative, expressed"
11_10349	LOC_Os01g44210	2.00E-63	"protein 50S ribosomal protein L31, putative, expressed"
11_10224	LOC_Os01g44260	1.00E-118	"protein dihydroflavonol-4-reductase, putative, expressed"
12_31281	LOC_Os01g45200	5.00E-64	"protein dihydroflavonol-4-reductase, putative, expressed"
12_31017	LOC_Os01g45470	7.00E-19	protein expressed protein
11_10926	LOC_Os01g45640	5.00E-26	"protein tat pathway signal sequence family protein, expressed"
12_31368	LOC_Os01g45700	2.00E-32	protein expressed protein
11_10011	LOC_Os01g45900	4.00E-33	"protein F-box domain containing protein, expressed"
11_20439	LOC_Os02g57854	2.00E-62	"protein vacuolar ATP synthase subunit F, putative, expressed"
11_11530	LOC_Os11g24570	0	"protein EMB1796, putative, expressed"
11_20444	LOC_Os01g45750	0	"protein bile acid sodium symporter/ transporter, putative, expressed"
12_20108	LOC_Os01g46610	0	"protein isocitrate dehydrogenase, chloroplast precursor, putative, expressed"
11_11401	LOC_Os01g46720	1.00E-101	"protein protein kinase domain containing protein, expressed"
11_10225	LOC_Os01g46980	1.00E-108	"protein vacuolar ATP synthase subunit E, putative, expressed"
12_31393	LOC_Os01g47740	1.00E-104	"protein RING-finger protein like, putative, expressed"
11_20276	LOC_Os01g48190	1.00E-110	"protein fiber protein Fb2, putative, expressed"
12_31016	LOC_Os01g48270	6.00E-88	"protein katanin p60 ATPase-containing subunit, putative, expressed"
11_11016	LOC_Os01g48810	8.00E-86	"protein transcription initiation factor TFIID subunit 11, putative, expressed"
12_30009	LOC_Os01g49190	0	"protein ATP synthase beta chain, mitochondrial precursor, putative, expressed"
11_20995	LOC_Os01g49350	1.00E-136	"protein MAPK activating protein PM28, putative, expressed"
11_21511	LOC_Os01g46760	1.00E-105	"protein protein phosphatase 2C ABI1, putative, expressed"
12_10678	LOC_Os01g47400	0	"protein hydrolase, hydrolyzing O-glycosyl compounds, putative, expressed"
11_20325	LOC_Os01g48420	1.00E-78	"protein peroxiredoxin-5, mitochondrial precursor, putative, expressed"
12_21064	LOC_Os01g48444	1.00E-107	"protein OsIAA5 - Auxin-responsive Aux/IAA gene family member, expressed"
12_10850	LOC_Os01g49290	0	"protein guanine nucleotide-binding protein beta subunit-like protein, putative, expressed"
11_10373	LOC_Os01g50030	0	"protein phosphoethanolamine N-methyltransferase, putative, expressed"
11_10653	LOC_Os03g50850	0	"protein splicing factor 3A subunit 3, putative, expressed"
11_10158	LOC_Os09g17840	0	"protein protein transport protein Sec61 alpha subunit isoform 2, putative, expressed"
12_30829	LOC_Os09g17840	0	"protein protein transport protein Sec61 alpha subunit isoform 2, putative, expressed"
11_10005	LOC_Os01g49529	1.00E-150	"protein OsWAK10a - OsWAK receptor-like cytoplasmic kinase (OsWAK-RLCK), expressed"
11_10728	LOC_Os06g51060	1.00E-152	"protein basic endochitinase 1 precursor, putative, expressed"
12_20863	LOC_Os01g50450	2.00E-63	protein expressed protein
12_11150	LOC_Os01g50460	1.00E-108	"protein seven-transmembrane-domain protein 1, putative, expressed"
12_30088	LOC_Os01g50760	0	"protein farnesyl pyrophosphate synthetase, putative, expressed"
12_11084	LOC_Os01g50770	0	"protein AP-1 complex subunit mu-1, putative, expressed"
11_11191	LOC_Os01g50910	6.00E-61	"protein late embryogenesis abundant protein, group 3, putative, expressed"
11_21120	LOC_Os01g51154	1.00E-73	"protein single myb histone 4, putative, expressed"
11_10281	LOC_Os05g22614	0	protein expressed protein
11_20704	LOC_Os01g51300	0	"protein WD-40 repeat protein MSI4, putative, expressed"
11_21502	LOC_Os01g51360	0	"protein triacylglycerol lipase, putative, expressed"
12_11152	LOC_Os01g51380	0	"protein vacuolar ATP synthase subunit B isoform 1, putative, expressed"
12_30005	LOC_Os01g51410	0	"protein glycine dehydrogenase, mitochondrial precursor, putative, expressed"
11_10839	LOC_Os01g51430	1.00E-116	protein expressed protein
11_11391	LOC_Os01g51890	9.00E-72	"protein inositol-1,4,5-trisphosphate 5-Phosphatase, putative, expressed"
11_10335	LOC_Os01g52110	1.00E-152	"protein RING finger and CHY zinc finger domain-containing protein 1, putative, expressed"
12_11284	LOC_Os08g37500	1.00E-165	protein expressed protein
12_20608	LOC_Os10g31520	0	"protein ribosomal RNA assembly protein mis3, putative, expressed"
12_31153	LOC_Os01g52230	1.00E-130	"protein phosphatase phospho1, putative, expressed"
11_20931	LOC_Os01g52640	4.00E-95	"protein ubiquitin-protein ligase COP1, putative, expressed"
12_30616	LOC_Os01g52920	0	protein expressed protein
12_30788	LOC_Os01g52970	1.00E-146	"protein ribosomal RNA apurinic site specific lyase, putative, expressed"
11_11394	LOC_Os01g52550	0	"protein multidrug resistance protein 22, putative, expressed"
11_10172	LOC_Os01g53520	1.00E-118	"protein seed maturation protein, putative, expressed"
12_31242	LOC_Os01g53610	1.00E-123	"protein pentatricopeptide repeat protein PPR1106-17, putative, expressed"
11_20017	LOC_Os01g53720	4.00E-78	protein expressed protein
11_20351	LOC_Os01g53730	1.00E-50	protein expressed protein
11_11314	LOC_Os01g53910	3.00E-79	protein expressed protein
11_20273	LOC_Os01g54030	0	"protein NADP-dependent malic enzyme, putative, expressed"
11_20877	LOC_Os01g54080	0	"protein ATP binding protein, putative, expressed"
11_11241	LOC_Os01g54300	0	"protein hydrolase, hydrolyzing O-glycosyl compounds, putative, expressed"
12_31323	LOC_Os05g44360	1.00E-59	"protein oligosaccharyl transferase STT3 subunit, putative, expressed"
12_30754	LOC_Os01g54100	1.00E-137	"protein ATP binding protein, putative, expressed"
11_20694	LOC_Os01g54430	9.00E-63	"protein early nodulin-like protein 3 precursor, putative, expressed"
12_31529	LOC_Os01g54550	6.00E-55	"protein heat shock factor, putative, expressed"
12_10452	LOC_Os01g54560	0	"protein trehalose synthase, putative, expressed"
12_31356	LOC_Os01g54540	1.00E-116	"protein 50S ribosomal protein L13, chloroplast precursor, putative, expressed"
11_10350	LOC_Os05g44050	1.00E-115	"protein ras-related protein Rab7, putative, expressed"
11_20521	LOC_Os01g53140	8.00E-35	protein expressed protein
11_10276	LOC_Os01g54920	3.00E-78	"protein heat- and acid-stable phosphoprotein, putative, expressed"
12_30399	LOC_Os08g15170	1.00E-28	"protein ATP synthase epsilon chain, mitochondrial, putative, expressed"
11_20566	LOC_Os01g55030	6.00E-64	protein expressed protein
11_20124	LOC_Os01g55150	2.00E-37	"protein transcription factor RF2b, putative, expressed"
11_20778	LOC_Os01g55170	1.00E-121	"protein RNA binding protein, putative, expressed"
11_20695	LOC_Os01g55190	0	protein expressed protein
12_10609	LOC_Os01g55190	0	protein expressed protein
11_10683	LOC_Os01g55220	1.00E-12	protein hypothetical protein
12_30743	LOC_Os01g55240	5.00E-96	"protein gibberellin 2-beta-dioxygenase, putative, expressed"
12_31346	LOC_Os01g55300	2.00E-51	"protein DNA polymerase eta, putative, expressed"
11_10047	LOC_Os01g55540	0	"protein aspartate aminotransferase, cytoplasmic, putative, expressed"
11_20597	LOC_Os01g55570	7.00E-46	"protein thylakoid membrane phosphoprotein 14 kda, chloroplast precursor, putative, expressed"
11_20362	LOC_Os02g53420	0	"protein heat shock 70 kDa protein, mitochondrial precursor, putative, expressed"
12_11454	LOC_Os03g40270	0	"protein alpha-1,4-glucan-protein synthase, putative, expressed"
12_21194	LOC_Os07g23990	1.00E-155	"protein TPR Domain containing protein, expressed"
11_20115	LOC_Os01g56290	5.00E-59	protein expressed protein
12_30170	LOC_Os01g56360	1.00E-163	protein expressed protein
11_21163	LOC_Os07g44499	1.00E-87	"protein peroxidase 56 precursor, putative, expressed"
12_20849	LOC_Os01g56180	0	protein expressed protein
12_30677	LOC_Os01g56580	3.00E-65	"protein ATP binding protein, putative, expressed"
11_21358	LOC_Os01g56780	3.00E-68	"protein plus-3 domain containing protein, expressed"
11_20093	LOC_Os01g56880	4.00E-75	"protein purple acid phosphatase precursor, putative, expressed"
12_31262	LOC_Os01g56910	1.00E-42	protein expressed protein
12_11524	LOC_Os04g29424	4.00E-68	"protein retrotransposon protein, putative, LINE subclass, expressed"
12_30278	LOC_Os01g57420	1.00E-132	"protein diacylglycerol kinase, putative, expressed"
12_11517	LOC_Os12g42700	0	protein expressed protein
11_20063	LOC_Os01g57920	9.00E-66	"protein F-box domain containing protein, expressed"
12_11138	LOC_Os01g58114	0	protein expressed protein
11_21348	LOC_Os01g17190	8.00E-76	"protein calmodulin, putative, expressed"
12_31299	LOC_Os01g58680	1.00E-167	"protein apurinic endonuclease-redox protein, putative, expressed"
11_10628	LOC_Os01g58890	7.00E-39	"protein cystatin-1 precursor, putative, expressed"
11_10444	LOC_Os01g59080	4.00E-60	protein expressed protein
11_21505	LOC_Os01g59110	1.00E-134	"protein indole-3-acetate beta-glucosyltransferase, putative, expressed"
11_21294	LOC_Os01g59870	6.00E-60	"protein lipid-transfer protein, putative, expressed"
11_20136	LOC_Os01g59920	7.00E-92	"protein cysteine synthase, chloroplast precursor, putative, expressed"
12_31018	LOC_Os01g59660	0	"protein transcription factor GAMYB, putative, expressed"
12_30663	LOC_Os01g59850	1.00E-118	"protein ZIGA4, putative, expressed"
12_10134	LOC_Os05g40820	5.00E-82	"protein 60S ribosomal protein L24, putative, expressed"
12_30325	LOC_Os01g60200	2.00E-54	protein expressed protein
11_20659	LOC_Os01g60230	3.00E-62	"protein auxin hydrogen symporter, putative, expressed"
11_10253	LOC_Os01g22990	3.00E-58	"protein immediate-early protein RSP40, putative, expressed"
12_10583	LOC_Os01g60230	3.00E-62	"protein auxin hydrogen symporter, putative, expressed"
11_11021	LOC_Os01g60410	7.00E-85	"protein ubiquitin-conjugating enzyme E2-17 kDa, putative, expressed"
11_10747	LOC_Os01g60440	0	"protein ATP binding protein, putative, expressed"
12_31367	LOC_Os08g01900	0	"protein ubiquitin-protein ligase, putative, expressed"
12_30250	LOC_Os01g65380	2.00E-77	"protein patellin-5, putative, expressed"
12_30090	LOC_Os01g65100	1.00E-149	"protein POT family protein, expressed"
12_30640	LOC_Os01g64650	1.00E-104	"protein VAMP-like protein YKT62, putative, expressed"
11_20628	LOC_Os01g64770	0	"protein retrotransposon protein, putative, unclassified, expressed"
11_20130	LOC_Os01g64960	1.00E-117	"protein photosystem II 22 kDa protein, chloroplast precursor, putative, expressed"
12_10074	LOC_Os01g64960	1.00E-117	"protein photosystem II 22 kDa protein, chloroplast precursor, putative, expressed"
12_30909	LOC_Os01g64960	1.00E-117	"protein photosystem II 22 kDa protein, chloroplast precursor, putative, expressed"
11_20999	LOC_Os01g65070	1.00E-165	"protein embryogenesis-associated protein EMB8, putative, expressed"
11_21438	LOC_Os01g65080	3.00E-59	"protein nucleic acid binding protein, putative, expressed"
11_20626	LOC_Os01g64280	0	"protein sorting nexin 1, putative, expressed"
11_10515	LOC_Os01g64170	1.00E-171	"protein glucan endo-1,3-beta-glucosidase 7 precursor, putative, expressed"
11_10184	LOC_Os02g21660	1.00E-111	"protein 60S ribosomal protein L10a-1, putative, expressed"
11_21083	LOC_Os01g64000	1.00E-140	"protein ABA response element binding factor, putative, expressed"
11_21381	LOC_Os01g63820	4.00E-50	"protein CPL2, putative, expressed"
11_21517	LOC_Os01g63690	0	"protein nematode-resistance protein, putative, expressed"
12_30342	LOC_Os01g63354	2.00E-22	"protein ELM2, putative, expressed"
12_10344	LOC_Os01g63410	1.00E-105	protein expressed protein
12_10662	LOC_Os01g63420	0	"protein coronatine-insensitive protein 1, putative, expressed"
11_21495	LOC_Os08g12830	0	"protein ethanolamine-phosphate cytidylyltransferase, putative, expressed"
11_21493	LOC_Os01g63190	1.00E-128	"protein L-ascorbate oxidase precursor, putative, expressed"
12_30119	LOC_Os01g62970	3.00E-52	protein expressed protein
11_20009	LOC_Os01g62920	0	"protein homeodomain protein JUBEL2, putative, expressed"
11_21513	LOC_Os01g62600	1.00E-113	"protein laccase, putative"
11_21161	LOC_Os01g62260	1.00E-124	"protein osmotin-like protein precursor, putative, expressed"
11_21212	LOC_Os01g62300	0	"protein SLT1 protein, putative, expressed"
12_11392	LOC_Os01g62600	1.00E-113	"protein laccase, putative"
12_21081	LOC_Os01g62870	1.00E-163	"protein aldose reductase, putative, expressed"
11_20023	LOC_Os05g38550	8.00E-92	"protein ubiquitin-conjugating enzyme E2 7, putative, expressed"
12_30423	LOC_Os07g13530	1.00E-110	"protein ras-related protein ARA-3, putative, expressed"
11_10312	LOC_Os01g61400	0	protein expressed protein
11_20523	LOC_Os01g61500	1.00E-117	"protein BCL-2 binding anthanogene-1, putative, expressed"
11_11503	LOC_Os01g61580	4.00E-25	"protein selT-like protein precursor, putative, expressed"
12_30276	LOC_Os01g61690	1.00E-132	"protein virulence-related protein Nf314, putative, expressed"
11_21277	LOC_Os01g61890	4.00E-44	"protein AT hook motif family protein, expressed"
11_10753	LOC_Os01g61970	0	"protein protein GPR108 precursor, putative, expressed"
11_20168	LOC_Os03g60400	4.00E-78	"protein 40S ribosomal protein S23, putative, expressed"
12_10100	LOC_Os03g60400	4.00E-78	"protein 40S ribosomal protein S23, putative, expressed"
12_30375	LOC_Os01g61710	1.00E-47	"protein coatomer subunit delta, putative, expressed"
12_31329	LOC_Os01g61570	8.00E-95	"protein anther-specific proline-rich protein APG precursor, putative, expressed"
12_30927	LOC_Os05g33380	0	"protein fructose-bisphosphate aldolase cytoplasmic isozyme, putative, expressed"
11_10584	LOC_Os08g44270	1.00E-161	"protein vignain precursor, putative, expressed"
12_10680	LOC_Os05g33380	0	"protein fructose-bisphosphate aldolase cytoplasmic isozyme, putative, expressed"
12_30223	LOC_Os01g67370	6.00E-88	protein expressed protein
12_31220	LOC_Os01g67480	2.00E-68	"protein helix-loop-helix DNA-binding domain containing protein, expressed"
11_11330	LOC_Os11g26790	1.00E-34	"protein water stress-inducible protein Rab21, putative, expressed"
12_31269	LOC_Os05g51070	2.00E-54	"protein ATP binding protein, putative, expressed"
11_20944	LOC_Os01g67180	1.00E-128	"protein ribonuclease 2 precursor, putative, expressed"
11_10918	LOC_Os01g66940	1.00E-165	"protein fructokinase-1, putative, expressed"
11_21405	LOC_Os01g66970	2.00E-85	"protein zinc finger protein, putative, expressed"
12_31499	LOC_Os01g67220	1.00E-141	"protein lactase-like protein precursor, putative, expressed"
12_30732	LOC_Os03g30550	3.00E-90	"protein RNA-binding protein-like, putative, expressed"
12_30274	LOC_Os01g66860	6.00E-99	"protein ankyrin-kinase, putative, expressed"
12_30084	LOC_Os01g66110	0	"protein ankyrin-like protein, putative, expressed"
11_10821	LOC_Os01g66240	1.00E-102	"protein catalytic/ hydrolase, putative, expressed"
11_10754	LOC_Os01g66330	0	"protein ATP-dependent Clp protease ATP-binding subunit clpX, putative, expressed"
12_11338	LOC_Os01g66360	1.00E-127	"protein 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplast precursor, putative, expressed"
11_11172	LOC_Os01g66420	1.00E-133	"protein PHD finger protein, putative, expressed"
12_30924	LOC_Os01g66490	1.00E-123	"protein NAC transcription factor, putative, expressed"
12_31525	LOC_Os01g66520	0	"protein serine/threonine-protein kinase RIO2, putative, expressed"
12_20413	LOC_Os01g65780	0	"protein secondary cell wall-related glycosyltransferase family 8, putative, expressed"
12_30096	LOC_Os01g65880	1.00E-125	"protein seven-transmembrane-domain protein 1, putative, expressed"
12_31238	LOC_Os01g65900	1.00E-132	"protein chitin-inducible gibberellin-responsive protein 2, putative, expressed"
11_20650	LOC_Os01g65920	1.00E-86	"protein F-box/LRR-repeat protein 2, putative, expressed"
11_10867	LOC_Os01g66150	2.00E-81	protein expressed protein
12_30081	LOC_Os01g68060	0	"protein copine-6, putative, expressed"
